file_name,full_path,label,description
garch_279.csv,./data/raw/volatility/GARCH/volatility_garch_medium/garch_279.csv,Volatility,There is a Volatility in this series.
garch_182.csv,./data/raw/volatility/GARCH/volatility_garch_short/garch_182.csv,Volatility,There is a Volatility in this series.
aparch_918.csv,./data/raw/volatility/APARCH/volatility_aparch_medium/aparch_918.csv,Volatility,There is a Volatility in this series.
garch_611.csv,./data/raw/volatility/GARCH/volatility_garch_short/garch_611.csv,Volatility,There is a Volatility in this series.
aparch_389.csv,./data/raw/volatility/APARCH/volatility_aparch_medium/aparch_389.csv,Volatility,There is a Volatility in this series.
egarch_368.csv,./data/raw/volatility/EGARCH/volatility_egarch_short/egarch_368.csv,Volatility,There is a Volatility in this series.
garch_544.csv,./data/raw/volatility/GARCH/volatility_garch_short/garch_544.csv,Volatility,There is a Volatility in this series.
arch_677.csv,./data/raw/volatility/ARCH/volatility_arch_short/arch_677.csv,Volatility,There is a Volatility in this series.
garch_497.csv,./data/raw/volatility/GARCH/volatility_garch_medium/garch_497.csv,Volatility,There is a Volatility in this series.
egarch_167.csv,./data/raw/volatility/EGARCH/volatility_egarch_short/egarch_167.csv,Volatility,There is a Volatility in this series.
arch_402.csv,./data/raw/volatility/ARCH/volatility_arch_medium/arch_402.csv,Volatility,There is a Volatility in this series.
egarch_134.csv,./data/raw/volatility/EGARCH/volatility_egarch_medium/egarch_134.csv,Volatility,There is a Volatility in this series.
garch_684.csv,./data/raw/volatility/GARCH/volatility_garch_medium/garch_684.csv,Volatility,There is a Volatility in this series.
arch_398.csv,./data/raw/volatility/ARCH/volatility_arch_short/arch_398.csv,Volatility,There is a Volatility in this series.
garch_103.csv,./data/raw/volatility/GARCH/volatility_garch_medium/garch_103.csv,Volatility,There is a Volatility in this series.
arch_127.csv,./data/raw/volatility/ARCH/volatility_arch_medium/arch_127.csv,Volatility,There is a Volatility in this series.
aparch_534.csv,./data/raw/volatility/APARCH/volatility_aparch_medium/aparch_534.csv,Volatility,There is a Volatility in this series.
aparch_165.csv,./data/raw/volatility/APARCH/volatility_aparch_medium/aparch_165.csv,Volatility,There is a Volatility in this series.
arch_839.csv,./data/raw/volatility/ARCH/volatility_arch_short/arch_839.csv,Volatility,There is a Volatility in this series.
arch_224.csv,./data/raw/volatility/ARCH/volatility_arch_short/arch_224.csv,Volatility,There is a Volatility in this series.
egarch_76.csv,./data/raw/volatility/EGARCH/volatility_egarch_medium/egarch_76.csv,Volatility,There is a Volatility in this series.
garch_284.csv,./data/raw/volatility/GARCH/volatility_garch_medium/garch_284.csv,Volatility,There is a Volatility in this series.
aparch_503.csv,./data/raw/volatility/APARCH/volatility_aparch_short/aparch_503.csv,Volatility,There is a Volatility in this series.
egarch_283.csv,./data/raw/volatility/EGARCH/volatility_egarch_medium/egarch_283.csv,Volatility,There is a Volatility in this series.
aparch_737.csv,./data/raw/volatility/APARCH/volatility_aparch_short/aparch_737.csv,Volatility,There is a Volatility in this series.
egarch_366.csv,./data/raw/volatility/EGARCH/volatility_egarch_medium/egarch_366.csv,Volatility,There is a Volatility in this series.
garch_169.csv,./data/raw/volatility/GARCH/volatility_garch_medium/garch_169.csv,Volatility,There is a Volatility in this series.
garch_691.csv,./data/raw/volatility/GARCH/volatility_garch_short/garch_691.csv,Volatility,There is a Volatility in this series.
garch_726.csv,./data/raw/volatility/GARCH/volatility_garch_short/garch_726.csv,Volatility,There is a Volatility in this series.
arch_987.csv,./data/raw/volatility/ARCH/volatility_arch_medium/arch_987.csv,Volatility,There is a Volatility in this series.
egarch_998.csv,./data/raw/volatility/EGARCH/volatility_egarch_medium/egarch_998.csv,Volatility,There is a Volatility in this series.
egarch_320.csv,./data/raw/volatility/EGARCH/volatility_egarch_short/egarch_320.csv,Volatility,There is a Volatility in this series.
egarch_980.csv,./data/raw/volatility/EGARCH/volatility_egarch_medium/egarch_980.csv,Volatility,There is a Volatility in this series.
egarch_558.csv,./data/raw/volatility/EGARCH/volatility_egarch_medium/egarch_558.csv,Volatility,There is a Volatility in this series.
egarch_872.csv,./data/raw/volatility/EGARCH/volatility_egarch_medium/egarch_872.csv,Volatility,There is a Volatility in this series.
aparch_758.csv,./data/raw/volatility/APARCH/volatility_aparch_medium/aparch_758.csv,Volatility,There is a Volatility in this series.
arch_534.csv,./data/raw/volatility/ARCH/volatility_arch_medium/arch_534.csv,Volatility,There is a Volatility in this series.
garch_359.csv,./data/raw/volatility/GARCH/volatility_garch_short/garch_359.csv,Volatility,There is a Volatility in this series.
arch_61.csv,./data/raw/volatility/ARCH/volatility_arch_medium/arch_61.csv,Volatility,There is a Volatility in this series.
arch_389.csv,./data/raw/volatility/ARCH/volatility_arch_medium/arch_389.csv,Volatility,There is a Volatility in this series.
arch_377.csv,./data/raw/volatility/ARCH/volatility_arch_medium/arch_377.csv,Volatility,There is a Volatility in this series.
garch_47.csv,./data/raw/volatility/GARCH/volatility_garch_short/garch_47.csv,Volatility,There is a Volatility in this series.
garch_816.csv,./data/raw/volatility/GARCH/volatility_garch_short/garch_816.csv,Volatility,There is a Volatility in this series.
egarch_33.csv,./data/raw/volatility/EGARCH/volatility_egarch_medium/egarch_33.csv,Volatility,There is a Volatility in this series.
arch_12.csv,./data/raw/volatility/ARCH/volatility_arch_medium/arch_12.csv,Volatility,There is a Volatility in this series.
egarch_327.csv,./data/raw/volatility/EGARCH/volatility_egarch_short/egarch_327.csv,Volatility,There is a Volatility in this series.
aparch_875.csv,./data/raw/volatility/APARCH/volatility_aparch_short/aparch_875.csv,Volatility,There is a Volatility in this series.
aparch_969.csv,./data/raw/volatility/APARCH/volatility_aparch_medium/aparch_969.csv,Volatility,There is a Volatility in this series.
garch_641.csv,./data/raw/volatility/GARCH/volatility_garch_short/garch_641.csv,Volatility,There is a Volatility in this series.
egarch_460.csv,./data/raw/volatility/EGARCH/volatility_egarch_short/egarch_460.csv,Volatility,There is a Volatility in this series.
garch_829.csv,./data/raw/volatility/GARCH/volatility_garch_medium/garch_829.csv,Volatility,There is a Volatility in this series.
garch_141.csv,./data/raw/volatility/GARCH/volatility_garch_medium/garch_141.csv,Volatility,There is a Volatility in this series.
arch_91.csv,./data/raw/volatility/ARCH/volatility_arch_short/arch_91.csv,Volatility,There is a Volatility in this series.
egarch_28.csv,./data/raw/volatility/EGARCH/volatility_egarch_medium/egarch_28.csv,Volatility,There is a Volatility in this series.
garch_885.csv,./data/raw/volatility/GARCH/volatility_garch_medium/garch_885.csv,Volatility,There is a Volatility in this series.
egarch_406.csv,./data/raw/volatility/EGARCH/volatility_egarch_medium/egarch_406.csv,Volatility,There is a Volatility in this series.
garch_427.csv,./data/raw/volatility/GARCH/volatility_garch_medium/garch_427.csv,Volatility,There is a Volatility in this series.
