file_name,full_path,label,description
ima_879.csv,./data/raw/stochastic_trend/IMA/stochastic_ima_medium/ima_879.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ari_295.csv,./data/raw/stochastic_trend/ARI/stochastic_ari_short/ari_295.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ima_428.csv,./data/raw/stochastic_trend/IMA/stochastic_ima_medium/ima_428.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_877.csv,./data/raw/stochastic_trend/RW/stochastic_rw_short/random_walk_877.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_850.csv,./data/raw/stochastic_trend/RW/stochastic_rw_medium/random_walk_850.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ima_715.csv,./data/raw/stochastic_trend/IMA/stochastic_ima_medium/ima_715.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_951.csv,./data/raw/stochastic_trend/RW/stochastic_rw_short/random_walk_951.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_drift_953.csv,./data/raw/stochastic_trend/RWD/stochastic_rwd_medium/random_walk_drift_953.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_575.csv,./data/raw/stochastic_trend/RW/stochastic_rw_short/random_walk_575.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_drift_443.csv,./data/raw/stochastic_trend/RWD/stochastic_rwd_short/random_walk_drift_443.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ima_74.csv,./data/raw/stochastic_trend/IMA/stochastic_ima_short/ima_74.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ari_328.csv,./data/raw/stochastic_trend/ARI/stochastic_ari_medium/ari_328.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ari_108.csv,./data/raw/stochastic_trend/ARI/stochastic_ari_short/ari_108.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_345.csv,./data/raw/stochastic_trend/RW/stochastic_rw_medium/random_walk_345.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_285.csv,./data/raw/stochastic_trend/RW/stochastic_rw_medium/random_walk_285.csv,Stochastic Trend,There is a Stochastic Trend in this series.
arima_94.csv,./data/raw/stochastic_trend/ARIMA/stochastic_arima_short/arima_94.csv,Stochastic Trend,There is a Stochastic Trend in this series.
arima_222.csv,./data/raw/stochastic_trend/ARIMA/stochastic_arima_medium/arima_222.csv,Stochastic Trend,There is a Stochastic Trend in this series.
arima_817.csv,./data/raw/stochastic_trend/ARIMA/stochastic_arima_short/arima_817.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ari_440.csv,./data/raw/stochastic_trend/ARI/stochastic_ari_short/ari_440.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ari_261.csv,./data/raw/stochastic_trend/ARI/stochastic_ari_short/ari_261.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_drift_752.csv,./data/raw/stochastic_trend/RWD/stochastic_rwd_short/random_walk_drift_752.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_613.csv,./data/raw/stochastic_trend/RW/stochastic_rw_short/random_walk_613.csv,Stochastic Trend,There is a Stochastic Trend in this series.
arima_968.csv,./data/raw/stochastic_trend/ARIMA/stochastic_arima_short/arima_968.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_drift_648.csv,./data/raw/stochastic_trend/RWD/stochastic_rwd_short/random_walk_drift_648.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_drift_85.csv,./data/raw/stochastic_trend/RWD/stochastic_rwd_short/random_walk_drift_85.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_405.csv,./data/raw/stochastic_trend/RW/stochastic_rw_short/random_walk_405.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_drift_484.csv,./data/raw/stochastic_trend/RWD/stochastic_rwd_medium/random_walk_drift_484.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_89.csv,./data/raw/stochastic_trend/RW/stochastic_rw_medium/random_walk_89.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ima_50.csv,./data/raw/stochastic_trend/IMA/stochastic_ima_medium/ima_50.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_871.csv,./data/raw/stochastic_trend/RW/stochastic_rw_short/random_walk_871.csv,Stochastic Trend,There is a Stochastic Trend in this series.
arima_788.csv,./data/raw/stochastic_trend/ARIMA/stochastic_arima_medium/arima_788.csv,Stochastic Trend,There is a Stochastic Trend in this series.
arima_423.csv,./data/raw/stochastic_trend/ARIMA/stochastic_arima_short/arima_423.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_264.csv,./data/raw/stochastic_trend/RW/stochastic_rw_medium/random_walk_264.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ima_909.csv,./data/raw/stochastic_trend/IMA/stochastic_ima_medium/ima_909.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ima_680.csv,./data/raw/stochastic_trend/IMA/stochastic_ima_short/ima_680.csv,Stochastic Trend,There is a Stochastic Trend in this series.
arima_778.csv,./data/raw/stochastic_trend/ARIMA/stochastic_arima_short/arima_778.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ima_580.csv,./data/raw/stochastic_trend/IMA/stochastic_ima_medium/ima_580.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_drift_160.csv,./data/raw/stochastic_trend/RWD/stochastic_rwd_medium/random_walk_drift_160.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ari_472.csv,./data/raw/stochastic_trend/ARI/stochastic_ari_short/ari_472.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_drift_921.csv,./data/raw/stochastic_trend/RWD/stochastic_rwd_medium/random_walk_drift_921.csv,Stochastic Trend,There is a Stochastic Trend in this series.
arima_613.csv,./data/raw/stochastic_trend/ARIMA/stochastic_arima_medium/arima_613.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ima_515.csv,./data/raw/stochastic_trend/IMA/stochastic_ima_medium/ima_515.csv,Stochastic Trend,There is a Stochastic Trend in this series.
random_walk_650.csv,./data/raw/stochastic_trend/RW/stochastic_rw_medium/random_walk_650.csv,Stochastic Trend,There is a Stochastic Trend in this series.
ari_549.csv,./data/raw/stochastic_trend/ARI/stochastic_ari_short/ari_549.csv,Stochastic Trend,There is a Stochastic Trend in this series.
